"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","y","failed"
"1",0.421232197430065,-0.861745502714592,-0.390271820817093,-0.0948971348744857,0.347761501258247,0.782579329374401,-0.457986278428253,0.513020996981506,-0.237160346023209,0.203890172410618,0.646719576198263,-0.508538697743511,-0.860590424056362,0.435139436826726,0.298798573498276,-0.320326807051268,0.486094991665611,-0.0366838515895717,0.274807044980483,0.368700173150732,0.918423846791281,0.560252416903944,-0.703231295853576,0.737012756815249,-0.323982596549114,-0.285290510442463,0.680120944193624,-1.36254034851938,0.218770552009899,-0.544893389965266,0.49160667004997,-0.0539212652755811,-0.382195139563054,-0.776477376955886,-0.642293167835447,-0.0958769254930943,0.0581580303775228,-0.24057542889191,-1.04284537378263,0.113036059059978,-0.444591159616579,0.283678328829282,-0.868877436725511,0.992927929882833,-0.00679890659081064,-0.214465970410315,-0.0668001730779557,0.7480102584688,-0.227072303147133,-0.116912842471336,14,TRUE
"2",-0.405666618878073,-0.605948957069371,0.20322634644075,0.961012724515726,0.230853358187076,0.455127009532071,-0.668023999933563,-0.549208906282998,-0.0687314538261152,0.486067594859436,-0.451728195055918,-0.402502284097248,-0.290557030424082,0.19344014095834,-0.821834907496189,-0.563965052064036,-0.0968902455389665,-0.098907340657129,0.59458389380109,-0.057674287744112,-0.787126441124433,0.121987451121872,-0.277072213098438,0.12146072339147,0.138708857212561,-0.684582727901603,0.215414914616179,-0.34762918054168,0.0689102753197494,-0.282913750829011,-0.390146016850487,0.399751760023783,-0.449552728304148,-0.00263013430835033,0.115799421711421,-0.541164430412236,-0.564909604044675,0.31928453885513,-0.106918765261495,-0.424028676458064,-0.471469050496588,-0.440834547813639,0.266847430121093,-0.531224374063136,-0.178121866058566,0.832376107593825,0.158932878665496,0.40954780132839,0.0811260069252557,0.23528587411886,291,TRUE
"3",-0.237453085588122,-0.110466901235653,0.80355977156743,0.496790567316832,0.731229886072242,0.0977393881650271,-0.297665777392629,-0.392967278841212,-0.102377445782602,-0.637608541322938,0.439443830159097,0.428995472270309,0.0435547225434131,0.0884033743123094,-0.489211622104034,0.0687664007158055,-0.0887965336029593,0.424150262883932,0.379027432969133,-0.0753016757688145,0.161011403133117,-0.0783724381906478,0.0214337150333815,0.109405480781226,0.77432242948126,0.427081402072054,-0.533852479823174,-0.0851307557633058,-0.602256089697177,-0.262862251217747,0.364499701442291,-0.567655153820841,0.236513933482219,0.354401566273876,-0.114180007375862,1.21568023406058,0.600477424137699,-0.466334641411989,0.391931926063287,-0.402889130685218,-0.223732401015978,-0.308678016589867,0.380611966910124,0.116287390558922,-0.589121997991957,0.14239604636375,-0.402309395697612,-0.547276009676282,-0.802473670922336,-0.770185833275425,248,TRUE
"4",-0.540253709158512,0.838331226712936,0.0369272984990301,0.249932393269242,-0.468528589136836,-0.251171201014434,0.151480864136485,0.137262409575067,-0.141605950258711,-0.242404734492913,-0.409030503939115,0.453643727588771,-0.700814961585041,0.239199939033007,-0.0943418208223294,0.226016928239856,-0.181512223154454,-0.0294620100107589,-0.177812935417575,0.507312995771889,-1.37780623568154,-0.716842177334118,0.469392691173047,0.196926120085767,0.491968503366609,-0.0430419358727969,-0.311072616506378,-0.0684042883348647,0.939606198693028,0.176605909676493,0.21738961256653,0.206820505616623,-0.44390478929735,0.131105252467316,0.6151278621179,0.289302307795344,0.560472754145698,-0.706372923272091,-0.403347725901505,0.221738435996371,0.217840485767548,0.102399849112397,0.367884436901994,-0.508539007984854,0.355614990627113,0.0926099395897401,0.180664755231806,-0.239481264015714,-1.17615118439663,-0.429884262174323,296,TRUE
"5",-0.3100153123705,-0.18632442280111,-0.13765413813561,0.0538566707235993,0.208142580669003,-0.176002405327344,-0.00868534308835481,0.183558996071813,-0.370383414454857,0.0507008947921304,0.29755782283569,0.743945253753663,0.24852489686373,-0.419389354800996,0.267639120157677,-0.162304052546399,-0.156305674588151,-0.596234742445075,1.351181141622,0.211568402907755,1.0415498449663,-0.863888193319067,0.446425270363117,0.871047960686565,0.565810630059839,-0.602920032166465,0.244871119509961,-0.712880641272978,0.369627367704133,1.20987006530411,-0.251154805642981,0.307533473699302,0.074345292173894,-0.804714459130608,-0.762489619183807,0.515606685196978,0.209276388403799,0.197772658488632,-0.0780599399468873,0.0652262047414983,0.2082304272249,-0.78958017739185,-0.236626348734716,0.0694087128060511,-0.359762723429563,0.0757090421960613,-0.666830672022296,0.650016050318134,1.25067594581442,-0.20413915109777,4,TRUE
"6",0.583403502427719,-0.548857065310167,0.703448409971142,0.696393322593258,0.405023578521436,0.480630468416014,-0.306185199390939,-0.416663428571106,0.266122262100694,0.355241049339481,-0.218802967012062,-0.23355502909169,0.416877691407615,-0.733790732940993,0.131236528849088,-0.719039198645408,0.28218292235593,-0.706081780921823,-1.03048262210333,-1.33682168857817,0.0891072801577087,1.17725875119966,-0.0712929426439358,1.41289954890074,-0.719015707919417,0.6626321780392,-0.369083192198043,-0.430447606428466,0.0714354890471472,-1.00484843725303,0.141121667066215,1.17892540359541,0.0379284235884743,-0.823752162660907,-0.063825520618352,-0.0872481816049705,0.121596869124646,0.340155260442345,0.566779831418214,-0.537731919841116,1.07977170180057,0.475188221804106,-0.0412192460997691,0.273405126735598,0.733387184000183,0.00648021749665151,-0.239547284679567,0.129184014193518,-0.52890731249666,0.409838788424721,7,TRUE
"7",-0.595108058282737,0.810751740347024,0.671496070324236,-0.0855264064610637,0.0608509421289527,0.47609184917615,0.170863955298262,0.954466192191703,0.701666982954779,-0.422511583002939,0.0400111610888516,0.00374107024471785,0.118172988742301,0.0421121555006296,0.248833975989789,0.785083131927147,0.285349033032275,0.807779250054744,0.737812003364823,-0.505936120487706,-0.493365729443793,-0.753579996531354,-1.27198000200435,-0.135298936815252,0.375152328318159,0.259709040819428,-0.423225606321247,0.95508377695849,-0.0302489099827463,0.382399564446613,0.817894180224009,-0.398384088864145,-0.379262759349347,-0.698015813386802,0.081354652291964,-0.0329414392013638,-0.936845057176895,0.585435397193261,-0.576977857004866,-0.192775161640772,0.0284367181035252,0.510883541279832,-1.64688791822418,0.0458530873515221,0.162846345246891,-0.369510561473934,-0.301968188716997,1.01225693853437,-0.265716045156384,-0.271019312540144,9,TRUE
"8",-0.561281683261546,0.355187564986737,-0.055633056663529,-0.0403776046657647,0.124144912054591,0.093565822583569,0.206666311286715,-0.0124673131202181,0.149699130268507,0.311871551915737,0.254166762656442,0.0156130971163513,-0.300532963876112,-0.385329553810943,-0.620813455720306,0.302065253216696,0.0722199540945444,0.151110179219152,-0.556504413874935,0.0272930086864132,-1.07597510568128,0.280598048832385,0.363711826047277,-0.601179563581238,-0.441854608475518,-0.0266573637658781,-0.302617540612373,-0.131081032465967,0.353182017664287,-0.803636310582407,0.77075005090856,0.361107383743535,0.00526099817745752,0.496171266292499,-0.272024829630275,-0.237628543137973,-0.850349638803655,1.02549526407987,-0.687150384118281,-0.299681697350769,0.785059218737789,-0.258626777335989,-0.848438757035838,-0.324409130655749,-1.05286849346196,-1.07234629468223,-0.373816983342817,-0.167963915974324,0.313370474534909,-0.401965870888999,248,TRUE
"9",0.287270817899683,0.0101634389296097,-0.100071544838723,0.827902988357627,0.550538417624284,-0.265005986420313,-0.317183737444506,-0.524015028180688,-0.416946977881945,-0.691170583061955,0.31972228206808,0.33877084701348,0.404301412815259,-0.737424982391862,0.083725274497184,0.79207602572074,0.268982982430747,-0.351724325159563,-0.621204522467166,0.293615624202551,-0.452775791102268,-0.0321953659227379,-0.963710675423219,-0.609020443057684,1.02913750921672,0.509415500455428,0.207455881848593,-0.394623836058994,0.172109459086085,0.0935499792421578,-0.0770870150028736,-0.615651664984335,0.462436822203613,-0.00357793075637266,0.559630772796752,-0.148740912225611,0.050497880922529,-0.192337593572242,0.282529354811153,0.151882739960537,0.000646151910970584,0.542458092115717,-0.200630380307334,0.078415939034535,0.108190237649188,-0.138409156133645,0.968938972788525,-0.0555053282384429,0.637565513919612,-0.612307538738465,22,TRUE
"10",0.997743296248431,0.520321091888371,0.348389886073246,0.325607994325787,0.624101267179531,0.145659269729243,-1.06743597212801,0.725667309982164,0.0633834922265813,0.25530394934424,-0.0883808756782874,0.232839665386685,-0.205133335820052,-0.698207786862782,0.596355328857057,-0.270582639100454,0.292476788046382,-0.0854961014148264,0.239283735970263,-0.115065283359228,0.221961916302615,0.31196093741265,-0.153945098873508,-0.24764302182518,-0.20734568366289,-0.117720102631277,0.362485522301439,-0.0197537694235188,-0.00535155246610441,-0.197387619842038,0.701078886573723,-0.618097012851838,-0.329024079005638,-0.470695218134767,0.354483409254536,0.216969821425249,0.193356723491077,0.255723695327616,0.764279585532706,0.915501139960605,-0.375299826970825,-0.0524378061023854,-0.566205918071844,-0.708845343640885,0.300089972575779,0.0432916613701327,-0.134792006874422,-0.642539658024517,-0.988588598709911,-0.643594499186604,5,TRUE
"11",0.0676960762834197,0.159511507287186,-0.666778605921727,-0.891788581555577,-0.797979374797653,0.133016037254861,0.675153940110734,-0.0341209348016176,0.0241846081198248,0.201413433470655,-0.434102265844394,0.365352159185366,-1.15599950612133,-0.0866951106448492,-0.447412479463315,0.0377057570456972,0.190097797964745,0.329882064080577,1.31494831325168,0.0762113717898324,-0.474295196098313,0.300717232931719,0.117116790609616,0.834497550802682,-0.914563753722473,0.878582146830278,-0.362024352816798,-0.0375887868152115,0.804108133301011,0.56901023880759,0.565439387476656,-0.251606995333363,-0.290834235381524,-0.00321522471535589,0.551475390704939,-0.0953439335832909,0.727305910476169,0.331674150603301,-0.570187539935877,-0.0493731398597704,-0.310339850620697,-0.269100319456388,0.213639673841906,0.075468369925169,0.0690839578737916,0.344110603441934,0.552572165894122,0.48076404542694,-0.0524426959670665,0.0284910224079828,54,TRUE
"12",0.362500289715303,-0.616629663010567,-0.0539829193710018,0.0884728791233745,0.344302722322513,0.0174340618020682,0.652857678363501,0.299770558486073,-0.1940667631015,0.0310239238530701,0.511495583589407,0.279993817920404,-0.496154312974985,-0.12883888290857,-0.0444853491961041,0.381639758284276,-0.228367209646546,-0.111389614725863,0.0729944733044698,0.151381837547005,-0.566652724948112,0.202561108929405,1.03943383488678,0.151361585981916,-0.182216426003929,0.279956543986251,-1.10452367982004,-0.470042077643683,0.453620968584918,0.383110335337559,0.568539118299973,0.141586066850151,-0.572259886900349,-0.434695082607422,0.0353929158356809,0.178200074411831,0.714121895962533,0.459566594093627,0.784614836487116,-0.357237871898749,-0.0101033089237765,0.304295322260502,0.209537870363869,-0.187927627977044,-0.187709997192525,0.19001175998357,-0.475328635302747,0.767434939286306,-0.0621637045394628,-0.858809159584659,9,TRUE
"13",0.686301204345552,-0.282327316055508,0.715821931161264,-0.460771948230667,-0.283034976413333,-0.202530005946769,0.141310687537863,-1.15617403576871,0.819762316944742,-0.510798452725697,-0.65533433204992,-0.770226357584679,-0.926223350719828,-0.104080522165213,0.328294303577973,0.638836073895237,0.00730113640082612,0.420049582769372,-0.0699041660442031,-0.0775105586142231,-0.303938593495041,-0.586466561402851,-0.145390090947967,0.108708430568848,-0.00682379695556554,0.486501636102172,0.34513164105647,0.010308908094795,0.280674030330113,-0.0920358233004865,-0.177996394647752,-0.152150786368695,0.329997933781326,-0.993298614804619,0.0887421451923484,0.133591496576001,0.308819923750222,0.950022820976864,-0.244806877152202,0.315345041623648,0.434763116728043,-0.0444097265945123,-0.640011372224936,-0.211796016386938,0.0253826297341029,-0.0471609997163825,-0.0279372049843501,-0.208602660713808,-0.801022432270812,0.781332299870719,12,TRUE
"14",0.354815957107961,-0.835954794616941,0.517556745940207,-0.196083625248384,-0.117458114076393,0.471318645802587,0.61843149360312,0.0577833667280446,0.53474056047383,0.312422780912066,0.813267473227626,0.324132414383319,-0.727479842038625,0.403800071855903,0.284184423290281,0.252889333224011,-0.563276322565177,0.0936225920107123,0.271560676945927,0.176008730835154,-0.384026680602332,0.83821352093093,0.368449611252777,0.264676472062061,0.574423545190496,0.0377165946869257,0.490272339282366,1.35422772748313,-0.232395671386238,-0.0169424148513737,-0.00495682570715141,-0.519120093047327,-0.683139720541942,-0.0194342903465158,-0.307624931688977,-0.644052556528431,0.0012165036138488,0.0925272058852731,0.870104497497533,0.479061790520599,0.444880461453696,-0.564128117609123,0.19015429493923,-0.345387253296884,0.0250828552432554,0.120866753055221,0.121099453015515,0.675469828325435,0.59401661309907,-0.372421609737323,6,TRUE
